market,ticker,date,open,high,low,close,volume
KR,000660,2023-03-24,112491.61018314702,112801.38959188024,108140.11559482086,108787.10215028032,351328
KR,000660,2023-03-27,108703.13153858451,109226.82862789885,107031.12866166883,107649.97682144525,556717
KR,000660,2023-03-28,107818.2546362217,110185.47383315825,107654.9355853474,109327.17763843427,536456
KR,000660,2023-03-29,109761.77518805,110006.45507745711,108676.73251075338,109505.15325626991,631262
KR,000660,2023-03-30,109045.64463652654,110246.48041473597,106995.152209684,107346.15197719651,490994
KR,000660,2023-03-31,107068.81305918428,108031.46834949247,106787.5917622827,106982.84888341144,892701
KR,000660,2023-04-03,106844.9517424804,106961.13462643996,103218.21769639476,104192.36204921485,490120
KR,000660,2023-04-04,103870.53237582302,104563.01999308552,103196.95800240294,104293.31743992193,697373
KR,000660,2023-04-05,103885.55854829468,105224.15090170593,103645.95690070784,105140.71915776859,452052
KR,000660,2023-04-06,104966.91238449787,105932.9863266355,103647.69742873045,103756.80889912226,329212
KR,000660,2023-04-07,104148.85962535099,104278.55253076708,101648.79255998653,101912.6668093739,272048
KR,000660,2023-04-10,102123.96880411338,103399.64549951849,100786.38066600126,100916.6124675746,407431
KR,000660,2023-04-11,100917.10837042733,101426.6601662952,100349.86664341053,100758.3806262301,581991
KR,000660,2023-04-12,100756.95994521753,101490.76427510419,100609.96700678382,100722.76092113546,847218
KR,000660,2023-04-13,100210.65363712993,101075.6293285688,99566.6424727189,100392.77693171854,422224
KR,000660,2023-04-14,100592.80412055948,100745.70100711999,100099.83229608071,100369.32017121764,338607
KR,000660,2023-04-17,100487.896219495,100966.96046983957,97750.17569381605,97897.86189794115,340636
KR,000660,2023-04-18,97570.37208543927,98067.0527457557,92601.69520775172,93030.96767985063,857262
KR,000660,2023-04-19,93079.75260176814,93909.97233147788,92880.40925445054,93908.68695948989,466857
KR,000660,2023-04-20,93845.36035169706,96259.26243321584,93540.40177687274,96129.90413998796,342016
KR,000660,2023-04-21,95971.18153719943,96306.87900948703,93390.46988328251,93580.65164198053,646376
KR,000660,2023-04-24,93293.99426663744,93792.89695859414,91772.5979769504,92340.400932858,224535
KR,000660,2023-04-25,92144.36949319085,93096.3820563959,91209.16132267313,92692.0647487739,469421
KR,000660,2023-04-26,92421.0093239943,95125.9463040892,92360.95677860797,94114.13472481046,432559
KR,000660,2023-04-27,94235.55053459595,95795.48121442886,93938.94322181538,95050.35768043279,412755
KR,000660,2023-04-28,95145.60129021821,97821.6804986357,94484.7977028151,97052.42493984319,244640
KR,000660,2023-05-01,97137.22035888827,97431.73197690163,96398.25945840696,96812.70493495937,731653
KR,000660,2023-05-02,96750.670714622,97064.82629182166,95519.0113755531,95828.441971239,1048102
KR,000660,2023-05-03,95702.26610261509,96994.72346230655,95317.85264905624,96606.7500364382,224229
KR,000660,2023-05-04,97189.88418895999,100747.60820528065,96889.81448351996,100335.51906909102,470304
KR,000660,2023-05-05,99765.61757311584,99974.44403102576,97504.11091498025,98342.21890957635,615661
KR,000660,2023-05-08,98686.262064627,99677.60030332119,98233.2532246929,99374.9431933981,1407738
KR,000660,2023-05-09,99471.29377716458,103257.68930499768,99053.55434452482,102983.869666829,357220
KR,000660,2023-05-10,102995.82447537285,103012.27454071511,100028.57844368451,101176.8281960355,271926
KR,000660,2023-05-11,101013.08935569781,105000.72031113089,100473.45302913834,103989.00328462342,441263
KR,000660,2023-05-12,103911.27214291676,105136.10829881545,97348.5026552992,97937.34060413964,1242085
KR,000660,2023-05-15,97579.9366160128,99867.61452144623,96749.90651391585,98706.21656976272,458340
KR,000660,2023-05-16,98286.37262892233,101331.41544981461,97691.72727866936,101327.4272914348,506603
KR,000660,2023-05-17,101284.33957851108,101383.3808305396,93302.81247339839,93883.06603458666,1099002
KR,000660,2023-05-18,93408.13829440564,94597.96853741488,92498.22009082232,94548.85813498024,147971
KR,000660,2023-05-19,94778.50812652383,94908.81181823238,93726.46504776187,94088.56532955583,145636
KR,000660,2023-05-22,94394.90037832953,95335.95029046696,94315.80259205886,95238.45665487574,704354
KR,000660,2023-05-23,94246.95150755616,94718.7455554284,87101.96801347565,87454.8996362375,658039
KR,000660,2023-05-24,87039.71962380249,96164.05845634043,86871.90386262447,95435.75554323044,217296
KR,000660,2023-05-25,95505.24752437774,96430.99926257395,92978.67528984568,93325.93059781111,576807
KR,000660,2023-05-26,93377.08302734491,95963.74297770168,92572.07512484545,95340.89990579445,451784
KR,000660,2023-05-29,95364.44742233811,97625.37185446451,94941.54933255306,97147.026763277,494470
KR,000660,2023-05-30,97261.55607496483,97929.54891606045,95310.99961335829,95313.00014012719,292863
KR,000660,2023-05-31,95518.25597850801,98723.88159696895,95354.86959698076,98601.59081962476,350643
KR,000660,2023-06-01,98849.31235800758,99095.06531427208,97614.22321459152,97966.8694063062,282168
KR,000660,2023-06-02,98484.62336232926,99321.89240469706,95718.56615307697,96185.06267518012,454090
KR,000660,2023-06-05,96184.68873775142,96469.18388447234,94435.97057806356,94929.81750539545,392926
KR,000660,2023-06-06,95167.85626709797,96481.83980555188,94745.59221698389,96376.46140131184,1048150
KR,000660,2023-06-07,95899.22596866488,99718.04156489698,95675.53033341462,99101.82845189485,610414
KR,000660,2023-06-08,99054.59261554424,99934.88478796254,96506.0839317976,96562.23655330439,197405
KR,000660,2023-06-09,96201.05134477731,96695.02150647668,95673.82256731957,96343.35139928901,547474
KR,000660,2023-06-12,96738.25811818341,97429.08098891914,96738.1834444748,97426.1292047122,921903
KR,000660,2023-06-13,98100.78911325839,99573.09017859303,97726.4695233949,99216.97328329952,511076
KR,000660,2023-06-14,99370.2729214576,100483.48241555547,93812.47856509511,94622.64506818786,772039
KR,000660,2023-06-15,94245.98108307706,95301.11712095593,94240.74440628293,94855.20938775734,434701
KR,000660,2023-06-16,94815.69978348658,95910.47350887347,94795.46751979613,95796.00468611224,634886
KR,000660,2023-06-19,95796.97654949289,97082.961720217,95401.7364846534,96614.66276601834,273905
KR,000660,2023-06-20,96664.73372260662,97118.35864933378,94165.11394405835,94300.81148853755,662091
KR,000660,2023-06-21,94601.70909928299,99088.05536288684,94132.52991481795,98745.45294418119,218192
KR,000660,2023-06-22,99020.57912759685,99270.73303343715,95375.1733380761,95660.73941769154,858099
KR,000660,2023-06-23,94893.15058015537,97403.40198808548,93734.68938861856,97198.5869286615,203626
KR,000660,2023-06-26,97589.77947965523,98319.50796563298,96091.20660841103,96621.11738633567,149556
KR,000660,2023-06-27,96470.01322529447,96493.6534765866,95091.59181165467,95707.17632914249,580655
KR,000660,2023-06-28,95539.56603131811,95986.67724334692,94254.23219873682,94966.86502419434,404931
KR,000660,2023-06-29,95363.4975020654,95876.87369909894,92001.97980596276,92352.44972089831,469010
KR,000660,2023-06-30,92271.73578487556,92565.6178564525,88514.4360682805,88649.72567522345,550846
KR,000660,2023-07-03,88278.77777552787,91042.55996000046,88020.05473450202,90638.29375596035,436259
KR,000660,2023-07-04,90271.26972702716,90592.61110739774,90051.63717983605,90328.64111357107,281030
KR,000660,2023-07-05,90337.75196683616,92182.59679912894,89568.40826193646,91970.72025859983,492982
KR,000660,2023-07-06,92214.48041418513,92808.29185583418,91629.04821596641,92021.99107782442,528669
KR,000660,2023-07-07,92429.77713785435,92661.23650840264,91575.30583851712,92116.63374844777,569538
KR,000660,2023-07-10,92062.87515873133,93429.00435508759,91524.0701614943,93056.6547046373,1225047
KR,000660,2023-07-11,92919.28206152545,94344.15404854114,92806.22952631101,94084.22461342688,303491
KR,000660,2023-07-12,94535.67744530583,94959.34971403609,91805.09291640169,91942.8459798959,457893
KR,000660,2023-07-13,91810.15404389326,94110.15770199242,91638.72967707139,93750.3978951079,589490
KR,000660,2023-07-14,94153.88800766705,94220.29609473168,91756.7277844313,92000.56297427685,351778
KR,000660,2023-07-17,92058.84793178781,92418.63580375852,91640.9574729719,92183.41011118228,239288
KR,000660,2023-07-18,92242.59852458413,96395.08530226245,91368.65074766861,96181.06659011832,330712
KR,000660,2023-07-19,96106.48851394991,97028.31710330282,96032.99509355173,96164.22857820317,763578
KR,000660,2023-07-20,96243.18140181965,98920.96443723902,96031.25100496833,98831.35593352038,385312
KR,000660,2023-07-21,98686.82503538502,99017.1941174033,97969.96684214387,98070.78346224196,605471
KR,000660,2023-07-24,97864.2301329005,99163.52873784078,97033.39967729257,98974.70134391318,303586
KR,000660,2023-07-25,98927.72889296678,99550.4494369173,98615.54627280042,98907.31290884096,556110
KR,000660,2023-07-26,98707.57698074302,99609.9706794119,98368.30519801167,99477.55311148777,312858
KR,000660,2023-07-27,99561.49057110492,99703.57434423252,97541.7375104144,97824.7778926742,287214
KR,000660,2023-07-28,97843.10178922812,98344.8864111332,95379.96339291135,96090.93674088412,468640
KR,000660,2023-07-31,96008.77228527937,96570.92300638581,95507.63603759183,96506.27248837218,454378
KR,000660,2023-08-01,96441.86411258392,96982.46689585948,92871.91731595974,92995.41387638357,941903
KR,000660,2023-08-02,92925.29620088983,94051.88623567336,91546.11213501234,91631.29493478514,192315
KR,000660,2023-08-03,92103.02956895606,93350.45655405331,91840.70069323866,93256.64625280099,574339
KR,000660,2023-08-04,93247.68760473661,93641.48913034613,91679.46001637875,92345.93706856291,1011047
KR,000660,2023-08-07,92175.08393573826,92407.66399803261,90629.23395056232,90834.98836038414,889442
KR,000660,2023-08-08,90748.16282220783,90778.2311764848,88820.24888097242,89253.4158169012,363349
KR,000660,2023-08-09,89424.6296938353,89600.97681975852,88488.09724835413,89523.53062078236,311913
KR,000660,2023-08-10,89463.51634883734,89733.16970859768,86038.64060363205,86047.5214729798,343231
KR,000660,2023-08-11,86002.68158379465,87586.27287784505,85365.42838727214,87322.59442653292,516197
KR,000660,2023-08-14,87249.43183489864,87291.68732992846,86939.37631632476,87228.46026936354,487519
KR,000660,2023-08-15,87265.49303978009,90467.667005075,87100.06140564053,89471.74276553864,529259
KR,000660,2023-08-16,89570.3507171922,90333.79295774084,89288.73802862724,90233.57517360114,601359
KR,000660,2023-08-17,90347.35476733974,90515.16461714318,86443.63031158419,86717.38775003536,255569
KR,000660,2023-08-18,86285.90450631983,86825.54829514057,85867.66430605846,85983.07620391122,248078
KR,000660,2023-08-21,85701.83137747135,85998.89181901648,85419.9839248622,85751.26598450822,235844
KR,000660,2023-08-22,85069.31824185037,88438.21574235633,84414.59672719671,88080.73433749171,222266
KR,000660,2023-08-23,88286.18379370599,88824.60334151742,82900.9363191212,83042.34132394972,420451
KR,000660,2023-08-24,83312.4269233602,85763.9770609804,82477.88432474277,85502.59659707542,519005
KR,000660,2023-08-25,85829.89834449434,87568.89920166042,85731.84732321848,87511.0142887332,1621079
KR,000660,2023-08-28,87542.45152050063,87767.76466661334,85212.66288874182,85599.35855674709,581598
KR,000660,2023-08-29,85888.13837382449,86227.53811236905,84103.63693909267,84612.02682099254,446294
KR,000660,2023-08-30,84596.53871072354,84609.74918766806,83702.85071968191,83943.58578087791,915988
KR,000660,2023-08-31,83907.13566122546,84863.13243473531,83710.4297536927,84384.51223116557,303570
KR,000660,2023-09-01,83988.57523111919,84846.50460598595,83973.13583104408,84393.35405160114,526547
KR,000660,2023-09-04,84189.29528486186,84369.97165484785,81337.37400187626,81656.61198905284,728955
KR,000660,2023-09-05,81505.82199394006,83027.24611839952,80755.78267173524,82812.10172814551,662210
KR,000660,2023-09-06,83034.14994896798,83909.54587864605,79231.75978485872,79441.14083005824,544220
KR,000660,2023-09-07,79830.47969126976,80355.28833602382,79481.34110521685,79981.12373560846,369952
KR,000660,2023-09-08,79862.93726143253,82344.26577692802,79323.98253990593,81901.90815852013,234029
KR,000660,2023-09-11,81987.46714564561,82183.80549482485,76332.4792110174,76568.37337339054,408958
KR,000660,2023-09-12,76626.1734210214,80176.85512277733,76450.79363261288,80083.22167589003,325986
KR,000660,2023-09-13,79891.68997347254,80194.2418951676,76765.85677407875,76935.58100211722,629860
KR,000660,2023-09-14,76532.98356117994,78133.70730420446,76414.54580104606,77371.07914109742,412529
KR,000660,2023-09-15,77190.78126899461,77615.3945401426,76905.16369696746,77285.08442288151,590072
KR,000660,2023-09-18,76946.49103161732,77264.82218458747,75836.2961148802,75986.01683889201,193857
KR,000660,2023-09-19,75908.4775135103,76012.58976164191,75455.07340041648,75838.18631482271,728628
KR,000660,2023-09-20,75800.35724854177,76086.86334591184,75624.59821943505,75936.3539903679,285753
KR,000660,2023-09-21,75889.49573931356,76271.76563386242,75372.79963886701,76180.00158576819,198591
KR,000660,2023-09-22,76135.86576597074,77021.61406170609,75880.32567816609,76759.27707589719,218461
KR,000660,2023-09-25,76864.65643783081,77272.85258668357,73901.63782676235,74343.86460247925,320601
KR,000660,2023-09-26,74130.64097652934,74250.9852944681,69019.39418551182,69757.4730332704,787021
KR,000660,2023-09-27,69937.77252635069,73474.68166289492,69631.15029037188,73269.37337843892,637736
KR,000660,2023-09-28,72896.70130079535,73167.52570980639,71494.44781954726,71854.75297672518,242403
KR,000660,2023-09-29,71862.59859184815,74573.84497101844,71247.84630476341,74465.35599263736,462473
KR,000660,2023-10-02,74546.25023316882,75041.30027504252,74259.24545084249,74477.19628472936,419220
KR,000660,2023-10-03,74294.68945195904,74525.2288733993,73464.04133942048,73750.09101995584,198041
KR,000660,2023-10-04,73391.92175396376,74071.77152634544,71184.94698270824,71916.26258583955,266213
KR,000660,2023-10-05,72048.06800184416,73180.61768592798,72006.66633245084,72820.9183981591,155677
KR,000660,2023-10-06,72668.14973556712,74113.20137008712,72463.31285857361,74048.23943791678,283246
KR,000660,2023-10-09,74215.66525578639,74901.8619186025,74202.46341571608,74665.03433600997,113713
KR,000660,2023-10-10,74830.83819423434,75594.2650698245,73818.28794056574,75101.51731226174,294276
KR,000660,2023-10-11,75094.10485669035,75519.8972526726,75027.6689431662,75501.71322828165,273802
KR,000660,2023-10-12,75495.21899817283,75659.39747009682,75042.97561897588,75347.23470505499,294045
KR,000660,2023-10-13,75563.87167101992,76043.77485642122,75067.06772022806,75589.87646849056,290106
KR,000660,2023-10-16,75668.90053605822,75758.39599159584,75337.84776821246,75487.8692228603,800155
KR,000660,2023-10-17,75270.7711404506,76131.54359199906,74638.75577715314,75799.3695498752,370087
KR,000660,2023-10-18,75831.2366486089,76102.18390122268,74356.16060552851,74433.25109331176,500607
KR,000660,2023-10-19,74550.54840963561,75055.53444721083,73170.4473603098,73501.26401272872,651301
KR,000660,2023-10-20,73539.80759311073,74720.0289844744,73240.57196839976,74114.64972142273,701783
KR,000660,2023-10-23,74150.58457119044,74239.15484411319,73355.27125301248,73562.45912274769,626851
KR,000660,2023-10-24,73523.98531768958,73919.41321747647,70184.87527656874,70352.27275617294,333144
KR,000660,2023-10-25,70321.5668598221,70448.15427789118,70288.9845475997,70395.97543052997,252173
KR,000660,2023-10-26,70193.28118588026,70413.94515818417,67233.7461759464,67488.68244310573,296956
KR,000660,2023-10-27,67194.35426886508,69830.20784678725,66957.39299318388,69626.8153968083,347294
KR,000660,2023-10-30,69855.45604143981,70615.16768150839,68858.67150410653,70390.01667978923,443516
KR,000660,2023-10-31,70250.26231652098,71131.77263399935,70196.92096312805,71103.72450999111,423372
KR,000660,2023-11-01,71145.12041942682,71324.33590760645,70054.90025605421,70175.00862639191,775426
KR,000660,2023-11-02,69854.40494287363,70468.11254801626,68440.6098716114,68694.2296370548,419643
KR,000660,2023-11-03,68721.09050460288,68911.64887506918,68315.4829362609,68336.80278734831,1107658
KR,000660,2023-11-06,68162.19657031793,68436.44867489843,68071.21146278612,68256.7519290643,749574
KR,000660,2023-11-07,68856.37675475577,69287.24425591905,66752.47651463597,67241.59817973491,345652
KR,000660,2023-11-08,67031.4585634208,67515.80657348923,66519.6302256503,67324.85049823525,687259
KR,000660,2023-11-09,67125.13446817832,68246.90587961739,67028.97922115272,68025.46790523609,101557
KR,000660,2023-11-10,68211.40120484847,68699.3773422316,68181.60726756377,68630.49217157568,895407
KR,000660,2023-11-13,68857.90741214028,69323.89915424779,66409.89709274398,67293.0687938821,546124
KR,000660,2023-11-14,66864.17599469212,66973.39524999593,63979.73303503503,64671.98210780786,542091
KR,000660,2023-11-15,64715.80147578145,65044.452021636105,64480.605916192675,64580.03346811398,186881
KR,000660,2023-11-16,64744.029192394395,64863.420038046075,63726.48435886425,63748.32690862866,1606857
KR,000660,2023-11-17,63510.121459115944,65046.30816067201,63317.34623762454,64147.393958301254,388361
KR,000660,2023-11-20,64272.91382137286,65996.76645173054,63875.24122907564,65874.87903877869,411100
KR,000660,2023-11-21,65765.6733997716,67726.77993310537,65571.21496366292,67647.83743984468,786897
KR,000660,2023-11-22,67440.6172790909,68027.46647267688,67336.99229650512,67885.1403151395,400593
KR,000660,2023-11-23,67808.35076899323,69541.18461612288,67636.49757362356,69088.30097146785,286251
KR,000660,2023-11-24,68987.28354032572,71212.72046132645,68938.46184715685,70951.67920993638,619569
KR,000660,2023-11-27,70651.43933312022,70952.6917589613,70303.47136933498,70907.41425159399,263344
KR,000660,2023-11-28,71374.64882056108,71518.63500538663,70942.33403640271,71140.55959387103,646823
KR,000660,2023-11-29,71037.88382671845,72499.26919035063,70722.13109737705,72087.4541120609,474627
KR,000660,2023-11-30,71920.76963827769,72191.26109596684,71673.54633738339,71942.46290963044,787313
KR,000660,2023-12-01,72119.55668591445,72270.99416051908,71122.01542716182,71223.11277854556,238097
KR,000660,2023-12-04,71201.60002368363,71479.91274304112,69795.48689045003,70203.49862861591,836439
KR,000660,2023-12-05,70476.66246777815,70696.95141149899,69921.56124992028,70115.56013102025,514083
KR,000660,2023-12-06,70053.66924005019,70793.6129595138,69132.10372185797,69269.40260847441,1214156
KR,000660,2023-12-07,69336.0060822586,70204.07650537645,69174.58870732953,70128.82427480895,317021
KR,000660,2023-12-08,70142.24946676882,70820.72798949233,69384.1081714507,69632.35328354286,1143468
KR,000660,2023-12-11,69660.92166088641,71542.42420823502,69512.8379478935,71296.34080568235,633968
KR,000660,2023-12-12,71245.91908848268,73165.28396163645,70975.48276877307,72689.96729206768,662267
KR,000660,2023-12-13,72661.07040362302,72719.92924699259,70998.05970071846,71043.60415459749,304950
KR,000660,2023-12-14,71392.32116565283,72858.62786973873,71009.45825495906,72273.72057654192,588520
KR,000660,2023-12-15,72120.91248338515,72787.14497177619,71639.09600834994,71679.84798682632,623124
KR,000660,2023-12-18,71556.94381068426,73528.97677476032,71211.48387213408,73279.81030352406,289237
KR,000660,2023-12-19,73198.41561594926,74015.27615993572,73014.33493407232,73834.72750465335,244806
KR,000660,2023-12-20,73953.79247411781,74429.36608910524,73413.94130694753,73684.80221132026,297926
KR,000660,2023-12-21,73766.44985122992,74657.4079976077,73741.74922741638,74445.98272062943,934461
KR,000660,2023-12-22,74646.87649477647,74926.57371750886,73185.60421762163,73641.69517591258,479262
KR,000660,2023-12-25,73341.38807511938,74202.86293272009,72811.58076946369,73969.1952722143,714220
KR,000660,2023-12-26,74019.89086137802,74841.3729851988,73295.46499015656,74370.13718751504,512831
KR,000660,2023-12-27,74324.64422500505,74615.16832634753,73950.2246502171,74093.9075202621,469488
KR,000660,2023-12-28,74024.28885627727,75047.87003001546,73860.15594865587,74499.6542657288,495584
KR,000660,2023-12-29,74529.52004152846,75147.53529248293,72502.44373290948,72562.99735778406,358570
KR,000660,2024-01-01,72131.38699276079,74265.59098513513,71966.01260074852,73755.01048643862,825912
KR,000660,2024-01-02,73808.55285006957,74409.00497795465,72599.70991656242,73657.34611780773,483322
KR,000660,2024-01-03,73682.62431590685,74710.89770631297,73270.03595155584,74642.56274316508,496282
KR,000660,2024-01-04,74318.76669729932,74482.95521536838,73670.22248200653,73693.3384354767,217984
KR,000660,2024-01-05,73666.07770009665,73905.36991847224,73105.21433142168,73123.98536292014,518074
KR,000660,2024-01-08,73454.7617632089,73460.89530256978,72093.07209513242,72503.0728567195,313235
KR,000660,2024-01-09,72413.07984420365,77659.71450473322,71952.6286426252,77393.10278478097,342401
KR,000660,2024-01-10,77522.91675203879,77525.57731257779,76443.2717802076,76712.98117202971,751564
KR,000660,2024-01-11,76654.86675792422,76881.54791947216,76160.42058173835,76291.56318489344,253096
KR,000660,2024-01-12,76100.77482797435,76215.73790366697,74012.46416914814,74192.61102055878,399377
KR,000660,2024-01-15,73983.02988433836,76139.19591704522,73682.20236197523,76117.2344975609,610056
KR,000660,2024-01-16,76020.68422807101,77390.871348682,75572.66424945781,77270.01595998915,797113
KR,000660,2024-01-17,77562.1017127092,77770.71662631647,75489.47437119481,75642.54348004752,339378
KR,000660,2024-01-18,75819.60556484485,78049.12868194113,75262.85836991279,78034.48197286359,520833
KR,000660,2024-01-19,77863.92060871955,78311.11636574766,76168.85802676828,76510.46195509961,511942
KR,000660,2024-01-22,76730.99432805913,77147.7313649823,75294.29201821481,75725.62965667808,248393
KR,000660,2024-01-23,75690.3224092954,76456.02497904174,74572.623127035,75845.89121116287,148142
KR,000660,2024-01-24,75683.54732089436,77247.00487594066,75363.65955557543,77063.2164747967,165125
KR,000660,2024-01-25,77155.17690500374,77696.19051897457,73502.62369005173,73685.63304885478,601043
KR,000660,2024-01-26,73479.60789202632,76706.20491552036,73264.43819882769,76113.2788005479,466102
KR,000660,2024-01-29,75751.63663783597,76091.3219276522,74277.7310730719,74756.42191684303,222970
KR,000660,2024-01-30,75037.49913307409,75350.86767613883,74016.13164370751,74166.14707704232,318909
KR,000660,2024-01-31,73757.2028917044,73968.18448608594,73717.39241891727,73797.6006432685,360544
KR,000660,2024-02-01,73910.07473727221,74339.27583708672,71280.67540308002,71652.60427162595,368345
KR,000660,2024-02-02,71322.00226193035,72805.23885675652,71208.21200022842,72783.64437049915,435502
KR,000660,2024-02-05,72771.14452747497,73825.22209270413,72614.59012936683,73668.95591843019,1366355
KR,000660,2024-02-06,73619.4289305424,74588.49918322879,70114.2597815504,70291.21778596046,296591
KR,000660,2024-02-07,70193.5591262371,72112.18554625078,69814.56423212418,71608.5373672591,475854
KR,000660,2024-02-08,71137.7576530167,72204.1974905537,71061.48573184521,71745.67137898464,298392
KR,000660,2024-02-09,71716.46631834663,71931.37860429588,71032.3827845042,71567.53092478903,320749
KR,000660,2024-02-12,71553.70380426747,71655.32221517488,71262.58953738307,71509.84265741448,282023
KR,000660,2024-02-13,71313.3789434977,72448.34617276733,71015.08004460704,72121.95008670584,393110
KR,000660,2024-02-14,72101.46327088612,73140.94560724047,71801.45523501199,72936.87606434705,333413
KR,000660,2024-02-15,73145.75463536993,73304.96380307703,72682.42800370124,72825.52183432618,528657
KR,000660,2024-02-16,72664.37478642922,72738.00586782889,71803.15333851862,71822.47879518112,493044
KR,000660,2024-02-19,71871.40640804611,71874.4748085659,70530.9808614488,70619.03554217104,280207
KR,000660,2024-02-20,70372.43925295492,70427.78354198963,69815.21590625857,69858.48970133268,1178072
KR,000660,2024-02-21,69932.02471972867,71061.30059211103,69704.77188118007,70625.6094896437,243311
KR,000660,2024-02-22,70753.87591621024,71817.72350982056,70579.90121052299,71279.32969143766,530334
KR,000660,2024-02-23,71797.8048390566,71979.4382454529,70863.10804053396,71608.11459048615,1339213
KR,000660,2024-02-26,71794.64007038668,73736.04623090525,71539.09597580419,73266.12576585781,307184
KR,000660,2024-02-27,73354.38838791955,73718.13858806374,72656.43183060935,72852.74184832825,870621
KR,000660,2024-02-28,73151.22865284892,73451.53916896941,71631.55975028248,72343.72856085483,913304
KR,000660,2024-02-29,72125.01088094906,72532.37513578398,70976.40279055377,71832.85872441555,525750
KR,000660,2024-03-01,72055.44359865975,74951.6134415312,72041.89601317656,74133.9260735907,171997
KR,000660,2024-03-04,74008.61096867031,74524.42567415177,71436.4958020528,71503.43812568586,913636
KR,000660,2024-03-05,71366.88248189402,72261.63168239071,70984.03060091041,71823.92480713059,463614
KR,000660,2024-03-06,72051.54484108562,72364.81537629034,71639.84002016556,72336.9092866241,334416
KR,000660,2024-03-07,72381.67024441331,72804.5877410444,72319.00388064575,72381.95396533755,848768
KR,000660,2024-03-08,72660.73253462414,75398.17556334991,72353.30861564961,75225.92400969818,305383
KR,000660,2024-03-11,74897.8416889608,77195.10025401384,74745.82751326116,76693.81620171161,761842
KR,000660,2024-03-12,76750.1660252231,77904.18782198038,76224.23962760706,77669.55828384195,334189
KR,000660,2024-03-13,77543.24293460514,77890.36998368528,76193.02482515175,76455.17071628044,581496
KR,000660,2024-03-14,76388.68969742676,77133.49163937797,75545.29536804829,77075.05925829876,255177
KR,000660,2024-03-15,76634.9389990708,77410.86733574171,76117.99911934513,76561.91148680415,361232
KR,000660,2024-03-18,76768.94570382647,77551.2489326048,76425.90823896392,76594.63794689877,277004
KR,000660,2024-03-19,76637.12162517839,76871.03829273194,76624.5620301645,76832.02422093198,307421
KR,000660,2024-03-20,76603.00642884932,76829.18432394386,75971.09450495997,76180.63852442567,486491
KR,000660,2024-03-21,75872.45330705825,77479.93229349409,75410.64023678521,76977.3249780665,405230
KR,000660,2024-03-22,76774.55875809919,79228.43507246953,76444.9176287683,79086.77677478905,486815
KR,000660,2024-03-25,79408.4852652443,80488.22758519716,78989.67310207976,80457.47933188648,851480
KR,000660,2024-03-26,80428.70769742967,80839.90452292186,80339.07751995802,80733.9114344135,417068
KR,000660,2024-03-27,80649.45825936516,81089.95496148746,77770.28721085416,78069.46515218847,171024
KR,000660,2024-03-28,78178.6244357032,79521.17273726816,77703.5985440954,79492.50101503164,381713
KR,000660,2024-03-29,79490.7326432041,81385.55136540334,79424.98285277493,80930.15243288204,460681
KR,000660,2024-04-01,80981.08208704376,81431.31267868032,80127.98741715433,80650.65463781545,743955
KR,000660,2024-04-02,80823.34432342365,80993.97944402482,79294.21542229078,79984.56648474887,749748
KR,000660,2024-04-03,80058.57735057696,81330.40965969017,79825.07400420243,81171.06617110274,718470
KR,000660,2024-04-04,81377.38453338246,81909.23383474896,79883.40361820247,80059.3835600845,393706
KR,000660,2024-04-05,79773.628877834,80442.34758912021,79680.25409618797,80439.1394160199,614850
KR,000660,2024-04-08,80450.23174943122,81160.84587626247,79150.61788828258,79248.50527608632,211700
KR,000660,2024-04-09,79161.93991385057,79978.1843249299,76239.46639179437,76895.01491908169,855714
KR,000660,2024-04-10,76915.80397245978,78006.59227316895,76845.19969136594,77911.52785408983,553146
KR,000660,2024-04-11,77899.02619956428,78073.34293787819,75133.89317503436,75672.66553480462,573145
KR,000660,2024-04-12,75527.81113148217,76277.47387034305,75451.235089458,76055.82896041423,364385
KR,000660,2024-04-15,75974.6102224377,78060.96061302038,75933.10340106134,77487.33214613474,455016
KR,000660,2024-04-16,77700.78204327809,77714.6717347394,75067.2101889493,75495.11404860279,314284
KR,000660,2024-04-17,75369.51701352697,77446.6924779013,75324.28024940041,76742.07223946003,590598
KR,000660,2024-04-18,76458.06340245456,76712.94165869497,76315.0723804495,76481.81566714145,224426
KR,000660,2024-04-19,76613.25845878676,76913.25818674135,74456.27836999709,74567.65822688359,726308
KR,000660,2024-04-22,74778.91331005453,77460.97515862541,74636.90131163629,76959.8605017272,583829
KR,000660,2024-04-23,76896.47130995075,76946.25871307105,75493.7645481497,76024.95004977341,1243986
KR,000660,2024-04-24,76051.46286606861,76175.13571435407,74910.77898040377,75283.60008905502,433627
KR,000660,2024-04-25,75095.97120663126,75176.71414707594,73048.8340343294,73111.2425649194,421761
KR,000660,2024-04-26,73065.86312315887,73286.6390019429,72040.88660554311,72251.43601538887,488184
KR,000660,2024-04-29,72485.19806193464,73187.10503003192,71236.92582250752,71311.22491277853,450661
KR,000660,2024-04-30,71478.02520392553,73337.35669724781,71329.85030688865,73293.9425067215,418701
KR,000660,2024-05-01,73324.4898035279,74868.84070128201,73059.00445999883,74557.74542696076,251827
KR,000660,2024-05-02,74496.09981815993,74540.73934171844,72743.41806549688,72834.23210958905,251467
KR,000660,2024-05-03,72483.95550661183,73972.26095511373,72043.59191503596,73823.4730255498,331166
