market,ticker,event_type,occurred_at,magnitude,source,confidence,raw_json
KR,006400,ANALYST_TARGET_UP,2024-02-13,0.107601,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,035720,ANALYST_TARGET_UP,2024-02-14,0.23958,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,012450,ANALYST_RATING_UP,2024-02-19,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,006400,ANALYST_TARGET_UP,2024-02-20,0.111098,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,005930,ANALYST_TARGET_UP,2024-02-22,0.243566,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,051910,ANALYST_TARGET_UP,2024-03-11,0.082183,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,207940,ANALYST_RATING_UP,2024-03-15,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,005930,REGULATORY_PROBE,2024-03-20,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,035420,CONVERTIBLE_ISSUE,2024-03-20,0.030331,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,207940,CONTRACT_WIN,2024-03-20,0.171864,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,207940,EARNINGS_BEAT,2024-03-21,0.24181,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,051910,BUYBACK,2024-03-25,0.045207,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,035420,CONVERTIBLE_ISSUE,2024-03-28,0.09061,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,000660,ANALYST_TARGET_UP,2024-04-02,0.132329,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,263750,ANALYST_TARGET_UP,2024-04-02,0.062207,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,006400,ANALYST_RATING_UP,2024-04-04,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,006400,CONTRACT_WIN,2024-04-05,0.09591,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,035420,CAPITAL_RAISE,2024-04-05,0.055511,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,207940,ANALYST_TARGET_UP,2024-04-08,0.194328,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,263750,CONVERTIBLE_ISSUE,2024-04-08,0.06516,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,035720,GUIDANCE_RAISE,2024-04-09,0.094114,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,005930,EARNINGS_MISS,2024-04-22,0.155147,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,263750,CAPITAL_RAISE,2024-04-30,0.14094,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,005930,ANALYST_RATING_UP,2024-05-20,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,035720,CONVERTIBLE_ISSUE,2024-05-20,0.041352,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,035420,BUYBACK,2024-05-21,0.033744,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,035720,GUIDANCE_RAISE,2024-05-24,0.113952,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,035420,BUYBACK,2024-05-31,0.03242,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,051910,REGULATORY_PROBE,2024-05-31,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,051910,GUIDANCE_RAISE,2024-06-03,0.142762,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,051910,CONTRACT_WIN,2024-06-07,0.188097,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,207940,CAPITAL_RAISE,2024-06-10,0.169515,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,000660,INSIDER_BUY,2024-06-24,0.002306,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,207940,ANALYST_TARGET_UP,2024-06-24,0.233893,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,035420,CAPITAL_RAISE,2024-06-25,0.139014,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,263750,ANALYST_TARGET_UP,2024-06-25,0.096021,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,207940,GUIDANCE_RAISE,2024-07-02,0.053429,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,068270,CAPITAL_RAISE,2024-07-03,0.164323,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,006400,EARNINGS_MISS,2024-07-04,0.072073,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,005930,CONVERTIBLE_ISSUE,2024-07-10,0.030529,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,207940,ANALYST_TARGET_UP,2024-07-18,0.202075,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,051910,GUIDANCE_RAISE,2024-07-26,0.066351,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,000660,REGULATORY_PROBE,2024-08-01,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,035420,EARNINGS_BEAT,2024-08-02,0.271184,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,000660,EARNINGS_BEAT,2024-08-08,0.382828,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,006400,EARNINGS_BEAT,2024-08-08,0.213026,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,051910,CAPITAL_RAISE,2024-08-14,0.191604,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,005930,CONVERTIBLE_ISSUE,2024-09-03,0.095596,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,035720,CONVERTIBLE_ISSUE,2024-09-05,0.074843,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,207940,REGULATORY_PROBE,2024-09-09,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,068270,ANALYST_RATING_UP,2024-09-11,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,005930,CONVERTIBLE_ISSUE,2024-09-17,0.092313,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,006400,ANALYST_TARGET_UP,2024-09-17,0.197754,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,006400,EARNINGS_MISS,2024-09-24,0.372885,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,035720,EARNINGS_BEAT,2024-09-24,0.353295,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,051910,CONTRACT_WIN,2024-09-25,0.05202,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,000660,ANALYST_RATING_UP,2024-09-26,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,068270,INSIDER_BUY,2024-09-26,0.019061,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,035420,REGULATORY_PROBE,2024-10-15,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,035420,CONVERTIBLE_ISSUE,2024-10-18,0.046173,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,263750,CAPITAL_RAISE,2024-10-22,0.062079,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,035720,CONTRACT_WIN,2024-10-29,0.10763,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,068270,EARNINGS_MISS,2024-10-30,0.195281,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,068270,ANALYST_TARGET_UP,2024-11-04,0.188424,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,012450,GUIDANCE_RAISE,2024-11-05,0.109821,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,006400,BUYBACK,2024-11-06,0.030751,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,012450,ANALYST_RATING_UP,2024-11-07,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,035420,CONTRACT_WIN,2024-11-07,0.262837,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,012450,REGULATORY_PROBE,2024-11-08,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,051910,CONVERTIBLE_ISSUE,2024-11-11,0.045216,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,005930,REGULATORY_PROBE,2024-11-12,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,207940,REGULATORY_PROBE,2024-11-13,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,035720,ANALYST_RATING_UP,2024-11-21,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,263750,ANALYST_RATING_UP,2024-11-21,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,207940,REGULATORY_PROBE,2024-12-12,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,051910,GUIDANCE_RAISE,2024-12-20,0.171261,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,005930,BUYBACK,2024-12-23,0.013661,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,263750,GUIDANCE_RAISE,2024-12-24,0.159317,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,000660,CAPITAL_RAISE,2024-12-30,0.141765,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,263750,INSIDER_BUY,2024-12-30,0.007141,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,035720,ANALYST_RATING_UP,2025-01-03,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,005930,CAPITAL_RAISE,2025-01-07,0.119419,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,035420,INSIDER_BUY,2025-01-08,0.017966,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,051910,CONTRACT_WIN,2025-01-17,0.276227,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,005930,REGULATORY_PROBE,2025-01-22,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,005930,ANALYST_TARGET_UP,2025-01-24,0.178314,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,012450,EARNINGS_BEAT,2025-01-24,0.233412,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,005930,CONVERTIBLE_ISSUE,2025-01-28,0.065576,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,207940,CONVERTIBLE_ISSUE,2025-02-06,0.029871,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,068270,EARNINGS_MISS,2025-02-12,0.167277,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,035420,EARNINGS_BEAT,2025-02-13,0.059346,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,207940,ANALYST_TARGET_UP,2025-02-19,0.247574,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,006400,GUIDANCE_RAISE,2025-03-14,0.116143,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,207940,EARNINGS_BEAT,2025-03-26,0.090865,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,263750,ANALYST_TARGET_UP,2025-03-26,0.17726,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,005930,CONTRACT_WIN,2025-03-28,0.135067,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,263750,CAPITAL_RAISE,2025-03-28,0.039156,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,207940,EARNINGS_BEAT,2025-04-01,0.251234,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,000660,CAPITAL_RAISE,2025-04-14,0.149075,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,000660,EARNINGS_BEAT,2025-04-17,0.390046,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,005930,ANALYST_TARGET_UP,2025-04-18,0.097898,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,006400,ANALYST_RATING_UP,2025-04-24,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,207940,EARNINGS_BEAT,2025-05-06,0.206196,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,068270,CONVERTIBLE_ISSUE,2025-05-07,0.073573,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,051910,REGULATORY_PROBE,2025-05-15,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,000660,BUYBACK,2025-05-20,0.019971,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,005930,INSIDER_BUY,2025-05-21,0.017648,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,035420,EARNINGS_BEAT,2025-05-22,0.277783,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,000660,BUYBACK,2025-06-10,0.014131,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,035720,GUIDANCE_RAISE,2025-06-11,0.170688,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
KR,068270,ANALYST_TARGET_UP,2025-06-16,0.16034,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,035720,CONVERTIBLE_ISSUE,2025-06-20,0.057894,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,035720,CAPITAL_RAISE,2025-07-02,0.102452,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,006400,CONTRACT_WIN,2025-07-08,0.267738,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,068270,EARNINGS_MISS,2025-07-10,0.31921,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,035720,CAPITAL_RAISE,2025-07-14,0.087204,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,035720,INSIDER_BUY,2025-07-22,0.004825,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,035720,BUYBACK,2025-07-29,0.019245,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,006400,CONVERTIBLE_ISSUE,2025-07-30,0.084369,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,263750,EARNINGS_MISS,2025-08-01,0.293997,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,000660,ANALYST_TARGET_UP,2025-08-13,0.060141,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,035420,INSIDER_BUY,2025-08-13,0.01171,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
KR,263750,EARNINGS_BEAT,2025-08-27,0.153728,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,207940,REGULATORY_PROBE,2025-08-29,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,012450,ANALYST_RATING_UP,2025-09-02,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,012450,ANALYST_RATING_UP,2025-09-11,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,006400,ANALYST_RATING_UP,2025-09-12,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
KR,012450,ANALYST_TARGET_UP,2025-09-12,0.120722,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
KR,005930,CONTRACT_WIN,2025-09-22,0.150964,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,035420,EARNINGS_MISS,2025-09-22,0.380682,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
KR,005930,CAPITAL_RAISE,2025-09-25,0.077989,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,068270,EARNINGS_BEAT,2025-09-25,0.304745,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
KR,207940,CAPITAL_RAISE,2025-09-25,0.184597,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,006400,CONVERTIBLE_ISSUE,2025-10-03,0.089225,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
KR,068270,CONTRACT_WIN,2025-10-03,0.024321,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
KR,005930,BUYBACK,2025-10-08,0.03881,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,263750,CAPITAL_RAISE,2025-10-08,0.134487,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
KR,012450,BUYBACK,2025-10-13,0.038782,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,006400,BUYBACK,2025-10-14,0.044018,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
KR,051910,REGULATORY_PROBE,2025-10-20,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
KR,005930,CONTRACT_WIN,2025-10-22,0.124212,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
