market,ticker,event_type,occurred_at,magnitude,source,confidence,raw_json
US,AMZN,CONTRACT_WIN,2024-01-17,0.239191,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,PLTR,EARNINGS_MISS,2024-01-17,0.283739,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,CRWD,ANALYST_RATING_UP,2024-01-18,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,AAPL,CONVERTIBLE_ISSUE,2024-01-19,0.091309,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,TSLA,EARNINGS_MISS,2024-01-22,0.113359,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,META,CAPITAL_RAISE,2024-01-31,0.029895,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,AVGO,GUIDANCE_RAISE,2024-02-02,0.060632,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,CRWD,EARNINGS_MISS,2024-02-05,0.129499,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,CRWD,REGULATORY_PROBE,2024-02-08,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,NVDA,CONVERTIBLE_ISSUE,2024-02-09,0.083892,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,CRWD,CONTRACT_WIN,2024-02-12,0.163251,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,MSFT,REGULATORY_PROBE,2024-02-13,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,TSLA,ANALYST_RATING_UP,2024-02-14,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,PLTR,EARNINGS_BEAT,2024-02-22,0.104795,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,AAPL,GUIDANCE_RAISE,2024-02-26,0.132189,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,META,CAPITAL_RAISE,2024-02-28,0.117961,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,TSLA,ANALYST_RATING_UP,2024-03-01,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,PLTR,CAPITAL_RAISE,2024-03-06,0.159235,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,PLTR,GUIDANCE_RAISE,2024-03-25,0.121606,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,AAPL,INSIDER_BUY,2024-04-08,0.011097,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,ANET,INSIDER_BUY,2024-04-26,0.017946,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,META,CONVERTIBLE_ISSUE,2024-05-03,0.051078,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,PLTR,EARNINGS_MISS,2024-05-07,0.377176,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,AVGO,REGULATORY_PROBE,2024-05-13,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,ANET,REGULATORY_PROBE,2024-05-14,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,PLTR,EARNINGS_MISS,2024-05-14,0.078051,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,AVGO,CONTRACT_WIN,2024-05-17,0.063799,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,AAPL,INSIDER_BUY,2024-05-21,0.005108,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,MSFT,EARNINGS_BEAT,2024-05-21,0.277434,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,AAPL,CONVERTIBLE_ISSUE,2024-05-23,0.034732,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,PLTR,BUYBACK,2024-05-30,0.045314,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,AVGO,ANALYST_TARGET_UP,2024-06-19,0.123207,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,AVGO,GUIDANCE_RAISE,2024-06-25,0.071876,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,MSFT,ANALYST_TARGET_UP,2024-06-25,0.124652,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,TSLA,INSIDER_BUY,2024-07-04,0.009243,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,NVDA,INSIDER_BUY,2024-07-08,0.003019,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,ANET,INSIDER_BUY,2024-07-10,0.011827,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,ANET,CONVERTIBLE_ISSUE,2024-07-26,0.055187,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,NVDA,BUYBACK,2024-07-30,0.042986,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,MSFT,ANALYST_RATING_UP,2024-08-07,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,CRWD,CAPITAL_RAISE,2024-08-08,0.071486,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,PLTR,CAPITAL_RAISE,2024-08-13,0.055091,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,NVDA,GUIDANCE_RAISE,2024-08-14,0.03238,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,AMZN,CAPITAL_RAISE,2024-08-16,0.072358,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,CRWD,ANALYST_RATING_UP,2024-08-16,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,ANET,CONVERTIBLE_ISSUE,2024-08-30,0.072693,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,AMZN,EARNINGS_BEAT,2024-09-12,0.071389,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,ANET,GUIDANCE_RAISE,2024-09-13,0.134431,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,TSLA,REGULATORY_PROBE,2024-09-13,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,NVDA,ANALYST_TARGET_UP,2024-09-20,0.091354,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,TSLA,INSIDER_BUY,2024-09-27,0.010343,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,META,CAPITAL_RAISE,2024-09-30,0.107732,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,MSFT,CONVERTIBLE_ISSUE,2024-10-03,0.095579,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,META,BUYBACK,2024-10-14,0.013219,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,ANET,CAPITAL_RAISE,2024-10-17,0.126506,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,AMZN,EARNINGS_MISS,2024-10-25,0.202811,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,META,CONTRACT_WIN,2024-10-31,0.060956,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,PLTR,ANALYST_TARGET_UP,2024-11-04,0.080533,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,AVGO,ANALYST_TARGET_UP,2024-11-06,0.177598,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,TSLA,BUYBACK,2024-11-18,0.047069,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,AVGO,ANALYST_RATING_UP,2024-11-21,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,AMZN,GUIDANCE_RAISE,2024-12-03,0.154441,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,NVDA,BUYBACK,2024-12-03,0.007758,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,AAPL,EARNINGS_BEAT,2024-12-05,0.16924,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,AMZN,ANALYST_TARGET_UP,2024-12-06,0.197867,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,ANET,REGULATORY_PROBE,2024-12-06,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,AVGO,GUIDANCE_RAISE,2024-12-06,0.13915,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,NVDA,EARNINGS_MISS,2024-12-10,0.38641,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,ANET,INSIDER_BUY,2024-12-11,0.003727,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,TSLA,ANALYST_TARGET_UP,2024-12-11,0.083526,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,META,CONVERTIBLE_ISSUE,2024-12-16,0.094439,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,AVGO,CONVERTIBLE_ISSUE,2024-12-17,0.099335,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,META,ANALYST_RATING_UP,2024-12-17,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,ANET,CAPITAL_RAISE,2024-12-18,0.112606,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,AVGO,EARNINGS_BEAT,2024-12-19,0.237539,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,AMZN,REGULATORY_PROBE,2024-12-20,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,META,REGULATORY_PROBE,2024-12-23,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,PLTR,REGULATORY_PROBE,2024-12-24,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,AMZN,CAPITAL_RAISE,2024-12-26,0.131095,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,NVDA,EARNINGS_MISS,2024-12-27,0.245382,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,AVGO,CONVERTIBLE_ISSUE,2024-12-31,0.075171,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,CRWD,EARNINGS_BEAT,2025-01-01,0.057884,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,TSLA,EARNINGS_BEAT,2025-01-01,0.362319,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,AVGO,ANALYST_TARGET_UP,2025-01-02,0.073868,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,TSLA,GUIDANCE_RAISE,2025-01-14,0.134949,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,NVDA,ANALYST_TARGET_UP,2025-01-15,0.169136,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,META,BUYBACK,2025-01-17,0.009499,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,PLTR,EARNINGS_BEAT,2025-01-17,0.397868,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,AAPL,ANALYST_RATING_UP,2025-01-21,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,META,ANALYST_TARGET_UP,2025-01-21,0.145365,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,ANET,ANALYST_TARGET_UP,2025-01-30,0.114279,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,NVDA,BUYBACK,2025-01-31,0.029561,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,AAPL,EARNINGS_BEAT,2025-02-03,0.388579,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,ANET,CAPITAL_RAISE,2025-02-05,0.138277,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,TSLA,GUIDANCE_RAISE,2025-02-05,0.114146,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,CRWD,EARNINGS_BEAT,2025-02-10,0.203157,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_BEAT""}"
US,MSFT,ANALYST_TARGET_UP,2025-02-11,0.246042,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,META,ANALYST_RATING_UP,2025-02-12,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,NVDA,REGULATORY_PROBE,2025-02-14,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,AMZN,ANALYST_TARGET_UP,2025-02-24,0.093332,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,AVGO,BUYBACK,2025-02-28,0.048076,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,PLTR,ANALYST_RATING_UP,2025-02-28,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,MSFT,CAPITAL_RAISE,2025-03-04,0.079672,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,PLTR,CONTRACT_WIN,2025-03-04,0.18769,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,AMZN,ANALYST_TARGET_UP,2025-03-10,0.19828,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,AMZN,ANALYST_TARGET_UP,2025-03-12,0.082633,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,AAPL,CONVERTIBLE_ISSUE,2025-03-13,0.044875,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,PLTR,CONTRACT_WIN,2025-03-17,0.107111,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,TSLA,BUYBACK,2025-03-20,0.018152,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,ANET,BUYBACK,2025-03-25,0.040831,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,AAPL,CAPITAL_RAISE,2025-03-26,0.075162,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,TSLA,BUYBACK,2025-03-31,0.03012,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,PLTR,ANALYST_RATING_UP,2025-04-02,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,META,REGULATORY_PROBE,2025-04-03,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,CRWD,ANALYST_TARGET_UP,2025-04-04,0.114051,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,NVDA,EARNINGS_MISS,2025-04-07,0.158068,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,CRWD,CAPITAL_RAISE,2025-04-08,0.165824,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,AMZN,CAPITAL_RAISE,2025-04-14,0.066257,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,PLTR,REGULATORY_PROBE,2025-04-15,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""REGULATORY_PROBE""}"
US,ANET,GUIDANCE_RAISE,2025-04-21,0.183823,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,NVDA,ANALYST_TARGET_UP,2025-04-23,0.201206,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,CRWD,CONVERTIBLE_ISSUE,2025-04-28,0.02655,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,MSFT,ANALYST_RATING_UP,2025-04-28,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,AMZN,CAPITAL_RAISE,2025-05-01,0.067694,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,META,CONTRACT_WIN,2025-05-05,0.196177,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,CRWD,ANALYST_RATING_UP,2025-05-16,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,NVDA,BUYBACK,2025-05-19,0.013043,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,MSFT,GUIDANCE_RAISE,2025-05-22,0.149788,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,AAPL,CONTRACT_WIN,2025-05-23,0.292857,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,PLTR,EARNINGS_MISS,2025-05-23,0.276522,synthetic,1.0,"{""synthetic"": true, ""template"": ""EARNINGS_MISS""}"
US,NVDA,CONVERTIBLE_ISSUE,2025-05-29,0.022382,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,MSFT,CONVERTIBLE_ISSUE,2025-06-04,0.032125,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,NVDA,CONVERTIBLE_ISSUE,2025-06-04,0.071844,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,NVDA,CONVERTIBLE_ISSUE,2025-06-12,0.094668,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,AVGO,CAPITAL_RAISE,2025-06-25,0.077008,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,AVGO,GUIDANCE_RAISE,2025-06-30,0.039062,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,AMZN,ANALYST_RATING_UP,2025-07-17,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
US,META,CONVERTIBLE_ISSUE,2025-07-21,0.066494,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,MSFT,ANALYST_TARGET_UP,2025-07-24,0.099814,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_TARGET_UP""}"
US,CRWD,BUYBACK,2025-07-30,0.005364,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,PLTR,CONTRACT_WIN,2025-08-01,0.081712,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONTRACT_WIN""}"
US,AAPL,CAPITAL_RAISE,2025-08-06,0.130604,synthetic,1.0,"{""synthetic"": true, ""template"": ""CAPITAL_RAISE""}"
US,AAPL,BUYBACK,2025-08-21,0.025223,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,META,BUYBACK,2025-08-29,0.031725,synthetic,1.0,"{""synthetic"": true, ""template"": ""BUYBACK""}"
US,ANET,INSIDER_BUY,2025-09-03,0.014045,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,ANET,GUIDANCE_RAISE,2025-09-19,0.126142,synthetic,1.0,"{""synthetic"": true, ""template"": ""GUIDANCE_RAISE""}"
US,AMZN,CONVERTIBLE_ISSUE,2025-10-06,0.045846,synthetic,1.0,"{""synthetic"": true, ""template"": ""CONVERTIBLE_ISSUE""}"
US,MSFT,INSIDER_BUY,2025-10-06,0.006821,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,TSLA,INSIDER_BUY,2025-10-15,0.007636,synthetic,1.0,"{""synthetic"": true, ""template"": ""INSIDER_BUY""}"
US,META,ANALYST_RATING_UP,2025-10-16,1.0,synthetic,1.0,"{""synthetic"": true, ""template"": ""ANALYST_RATING_UP""}"
